	Energy	Entropy	Label
44085	0.16718787875000002	2.7518901664569007	F
44086	0.17219807375	2.7269650464206645	F
44087	0.148966315	2.861474867864055	F
44088	0.16831372625000002	2.7452684285281306	F
44089	0.15649030375	2.8124277991423727	F
44090	0.156867885	2.8119782762819447	F
44091	0.14973969	2.8575736981373394	F
44092	0.259055375	2.3874467464300952	F
44093	0.1759798375	2.723272351099631	F
44094	0.16691279	2.756375462847285	F
44095	0.17055215499999998	2.7429825900068123	F
44096	0.17951094999999997	2.691116295665956	F
44097	0.16869509500000002	2.7448221053584065	F
44098	0.17311221	2.7288011722141885	F
44099	0.14772439250000002	2.8657103675323325	F
44100	0.14992668625	2.857892099459799	F
44101	0.15673820375000003	2.812990871993814	F
44102	0.15521792250000002	2.8201371604110594	F
44103	0.17097237375000002	2.7336926887618844	F
44104	0.1557275325	2.816955300805655	F
44105	0.19096955624999998	2.630382763809693	F
44106	0.14802362000000002	2.866455925426093	F
44107	0.18159286624999998	2.6787671760931264	F
44108	0.15515879999999999	2.819793163617247	F
44109	0.170876005	2.73195743685337	F
44110	0.1702637125	2.7368129980306763	F
44111	0.151624385	2.852724062580248	F
44112	0.173194265	2.7391286045076786	F
44113	0.17429275	2.7186396329535993	F
44114	0.175887285	2.7092367186655895	F
44115	0.15822065999999999	2.803556876024801	F
44116	0.17053214875000003	2.734380908104115	F
44117	0.15804089125	2.802460924599533	F
44118	0.15180410375	2.8473614271384946	F
44119	0.15351326625	2.8288272874191263	F
44120	0.15622938625	2.816096956128996	F
44121	0.15805877875000002	2.8036310930292974	F
44122	0.1706250325	2.7346327269571353	F
44123	0.16888085875	2.7414847568624046	F
44124	0.15906878875	2.795617987869707	F
44125	0.1575223775	2.8044972669808392	F
44126	0.1488616575	2.8591588518444064	F
44127	0.15098253625	2.854288587430326	F
44128	0.155393575	2.822205223050846	F
44129	0.16979681	2.7362694481549434	F
44130	0.16873996374999997	2.7475865113710247	F
44131	0.168774545	2.7443699301987703	F
44132	0.18468674749999997	2.6665300009674473	F
44133	0.15685308	2.812661606111619	F
44134	0.1564875725	2.8123755280768243	F
44135	0.15737914875	2.8056939651005064	F
44136	0.17197160749999998	2.7314712073895686	F
44137	0.15097376875000001	2.853799207459503	F
44138	0.1573249575	2.8113852929551566	F
44139	0.17040383374999998	2.7439717187195	F
44140	0.150917305	2.8570695222216176	F
44141	0.15519070125	2.8213852669293025	F
44142	0.15544078875	2.821613886921779	F
44143	0.16703551125	2.748886672637373	F
44144	0.17526382	2.7245115497542427	F
44145	0.1967165375	2.607359309597739	F
44146	0.17421741875	2.7199497121765477	F
44147	0.1685291225	2.7454912103912603	F
44148	0.1706543775	2.744798552519049	F
44149	0.17072927875	2.7318257283248464	F
44150	0.17324131125	2.7277641887794606	F
44151	0.17520749249999998	2.7213249417189496	F
44152	0.16910696499999997	2.7399431878401197	F
44153	0.1518262575	2.850047366271239	F
44154	0.1566386375	2.809180626491712	F
44155	0.1715008475	2.7355614338129928	F
44156	0.14935866874999998	2.860579958318015	F
44157	0.16875694	2.7441561423491394	F
44158	0.15477412125	2.8227844728442317	F
44159	0.1733380725	2.722203055764421	F
44160	0.14994818125	2.8553778008590123	F
44161	0.18873196000000003	2.636907575493992	F
44162	0.153423215	2.845130880283606	F
44163	0.15644663250000002	2.8097899064798657	F
44164	0.1556876225	2.8165561265708745	F
44165	0.1536809975	2.829435982192291	F
44166	0.17272602374999996	2.726081680798017	F
44167	0.1496432175	2.8553697280475547	F
44168	0.1559591875	2.8170635831133595	F
44169	0.1710236275	2.7334484842139077	F
44170	0.15386391	2.8279215231085546	F
44171	0.16799547624999997	2.745133177104563	F
44172	0.17074400749999996	2.7352779091495596	F
44173	0.19166735999999998	2.634448699131796	F
44174	0.15657585499999999	2.8135143845011275	F
44175	0.16787249125	2.746183748501183	F
44176	0.15792745375	2.8081579094512894	F
